Date,Close,High,Low,Open,Volume
2014-01-02,41.982845306396484,42.19200290417672,41.80975145058178,42.0549700390503,15627600
2014-01-03,42.307403564453125,42.516561181213966,41.98284911625138,42.04054890761057,14214100
2014-01-06,42.552608489990234,42.891587777013925,42.43000059969964,42.66800528431881,17550700
2014-01-07,42.06217575073242,42.8627422973775,41.91071795846899,42.76177043586855,17851200
2014-01-08,42.458866119384766,42.48771601827798,42.04776468962877,42.220861331710246,14687400
2014-01-09,42.37953567504883,42.55263233919437,42.06940885188821,42.53820738790906,13242500
2014-01-10,42.18479537963867,42.3795252961047,41.96121281639004,42.31461440685687,12694900
2014-01-13,41.615013122558594,42.31460505056614,41.49240246941124,42.19920824533873,20711600
2014-01-14,41.64387130737305,42.24970534332164,41.5140495317214,42.04775883048717,30272400
2014-01-15,42.90602111816406,43.02141793507913,41.63665338082121,41.63665338082121,35186600
2014-01-16,42.545413970947266,43.14403421499249,42.365106237601,42.40116723401472,21689400
2014-01-17,41.910736083984375,42.718514076679924,41.85303628029566,42.70408912575775,20997900
2014-01-21,41.95398712158203,42.148719734344695,41.52846366377215,41.8962900981394,19548300
2014-01-22,41.535682678222656,42.069394691015,41.413072009208285,42.069394691015,15433500
2014-01-23,40.7279167175293,41.18229028074559,40.54039511097952,41.175079181083525,26234600
2014-01-24,39.732608795166016,40.648572331529074,39.732608795166016,40.38892877775341,26833100
2014-01-27,39.732608795166016,40.24468205329166,39.44411534624252,39.72539769701777,23935000
2014-01-28,40.2014045715332,40.63414193561841,39.84078918436984,39.94897214975261,18041000
2014-01-29,40.04994583129883,40.295164415723775,39.55950866244893,39.638844491421295,25459000
2014-01-30,40.38892364501953,40.67020320877158,40.12206902700823,40.43940957947364,17031100
2014-01-31,39.927337646484375,40.4682607480868,39.79751588199762,40.02830951857915,18174000
2014-02-03,39.17005920410156,40.33123888021195,39.09072334862363,40.02832316069048,28549900
2014-02-04,39.63164138793945,39.92013211815686,39.379208903811765,39.465758599026955,20709300
2014-02-05,39.81916046142578,39.99225710160611,39.36478693959823,39.73982461597971,19491600
2014-02-06,40.73512268066406,40.78560862576647,39.811947968759775,39.92013095771737,20881600
2014-02-07,40.83609390258789,41.05967647815227,40.576450331294446,40.85773270104742,23388500
2014-02-10,40.92264175415039,41.05246078268334,40.67020929284008,40.94427780035963,14715200
2014-02-11,41.42029571533203,41.52126761309261,40.8072504781983,40.82888652735332,18774100
2014-02-12,41.48520278930664,41.622235673450994,41.225559218273034,41.35538100378984,13437900
2014-02-13,41.85301971435547,41.90350564696111,41.0813030287813,41.16063885181215,16605500
2014-02-14,41.939579010009766,41.99727605282365,41.6510855421075,41.75205743049001,13067300
2014-02-18,42.18479537963867,42.300192210381766,41.759269050408996,41.84581598564695,14983800
2014-02-19,41.29767608642578,42.22085341905026,41.26882894421664,42.091031649638644,18669900
2014-02-20,41.52847671508789,41.80975632705169,41.304894144699404,41.49241296891608,12457000
2014-02-21,41.55010986328125,41.71599262924509,41.37701324807525,41.5356849160743,16790100
2014-02-24,41.85301971435547,41.99726641520458,41.528468076541216,41.55731521568945,16151400
2014-02-25,41.13179016113281,41.81695994669358,41.05245433578786,41.7592629154372,17991800
2014-02-26,40.92985534667969,41.38423160370542,40.54760383354246,41.37701775367774,23661700
2014-02-27,40.886566162109375,41.03081284802381,40.48988983930222,40.951477033207034,16277500
2014-02-28,40.98033142089844,41.43470756847935,40.67020197507241,40.8000237315241,18599000
2014-03-03,40.54039001464844,40.691847850014106,40.165349599973204,40.60530090855911,19151000
2014-03-04,41.29767608642578,41.369800820141826,40.850513742495394,41.07409629009922,17157000
2014-03-05,41.94678497314453,42.040545751425405,41.36980085925699,41.4563477885208,17761500
2014-03-06,42.48049545288086,42.61752831517066,42.11988005090828,42.19921312826942,19420600
2014-03-07,42.84110641479492,43.12959705570747,42.603098953547104,42.80504267731358,18602200
2014-03-10,42.69687271118164,42.89881649639877,42.45886517750912,42.6535978638018,16945200
2014-03-11,41.96842575073242,42.87717823995968,41.92515365685904,42.85553944174541,19420000
2014-03-12,41.77369689941406,41.80254679882297,41.4130814106362,41.61502795522073,17932100
2014-03-13,41.4130744934082,42.076608312593855,41.24719172643113,41.83138971113267,17192500
2014-03-14,40.965919494628906,41.49241778477074,40.83609769691965,41.189502090967714,18635800
2014-03-17,41.52847671508789,41.61502365308962,41.1462224656316,41.26161930005976,13581400
2014-03-18,41.87466812133789,41.94679011268161,41.55732475635924,41.7015714903243,12554800
2014-03-19,42.04776382446289,42.502140093209555,41.75205924508631,41.82418399083531,21450700
2014-03-20,43.35319900512695,43.627267575429435,41.92516185135841,42.091044663276776,33736500
2014-03-21,43.39645767211914,44.13932729705972,43.273849751768886,43.96623068749064,35144100
2014-03-24,44.04557418823242,44.13212113244809,43.52628702038288,43.540711969631786,25810500
2014-03-25,43.9445915222168,44.34126789984851,43.677736904723034,44.07441328235475,24053500
2014-03-26,43.20172119140625,44.283567270477086,43.194507343497406,44.16817046542727,22745200
2014-03-27,43.216148376464844,43.67052455251603,42.56704230481175,43.230573322671866,24632600
2014-03-28,43.30270004272461,43.69937645216818,43.04305650162633,43.4253079642003,14708700
2014-03-31,43.78593063354492,44.009513220135595,43.706594788261846,43.872480329096135,15216700
2014-04-01,43.757080078125,44.20424524459329,43.540711345050696,43.95902661343503,14584400
2014-04-02,43.89496612548828,44.10544199287885,43.69174957414173,43.81513026071132,14012200
2014-04-03,44.02562713623047,44.12723546038916,43.749831135928886,44.01837058534164,11925200
2014-04-04,43.408714294433594,44.315935354827566,43.401454975523826,44.28690361642641,16966900
2014-04-07,42.82082748413086,43.54660422115003,42.70470331695253,43.32161243597141,18685700
2014-04-08,42.71194839477539,42.83533184661259,42.2764835769662,42.67566012139425,16956500
2014-04-09,43.01678466796875,43.14742469341354,42.4579362854812,42.89340119121829,15308400
2014-04-10,41.65958023071289,43.10387419344523,41.64506436568315,43.07484246338574,29977200
2014-04-11,40.13544845581055,40.67978094689826,39.59111596472283,40.04835603244961,47241300
2014-04-14,39.88868713378906,40.599947974085644,39.54031464682452,40.534627959741144,31081500
2014-04-15,39.772560119628906,40.38221262025714,39.44596007132481,39.98303601393801,26691400
2014-04-16,40.10641860961914,40.17173862236356,39.692726118443886,39.91771788870099,27049400
2014-04-17,40.077388763427734,40.33140949149499,39.924973557969096,40.16448118896247,17955400
2014-04-21,39.93947982788086,40.215275672533345,39.91045087208925,40.106408090307525,12384800
2014-04-22,40.50559997558594,40.70156002336035,39.87417223210665,39.94675156570004,16257600
2014-04-23,40.67979049682617,40.73059465309828,40.32416140292144,40.49834629053469,11379000
2014-04-24,40.7813835144043,40.83218765162243,40.360434553365835,40.694291103261484,15360600
2014-04-25,40.425758361816406,40.897511504510184,40.38221076783408,40.86848254380673,15937700
2014-04-28,40.273353576660156,40.425766031587585,39.68547340514471,40.374961879945104,21394100
2014-04-29,40.71607971191406,40.86849495282142,40.3314188717712,40.44754305569842,13453400
2014-04-30,40.628971099853516,40.89750764921845,40.440270414287895,40.81767455403696,14388100
2014-05-01,40.44027328491211,40.78138640633492,40.28060154597929,40.585426390904104,12744600
2014-05-02,40.33867645263672,40.91203802872612,40.237065373536716,40.52012065524422,15153800
2014-05-05,39.35161590576172,39.72902014449351,38.97421166702993,39.10485170230703,25232300
2014-05-06,38.712921142578125,39.23548114257632,38.698405279398415,39.22096527939661,25327400
2014-05-07,39.22822570800781,39.27902984985455,38.64034841846173,38.86533739846358,18502600
